num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
80,COLLECTIONS-364,1,1,28,28,411,[28],10,10,327,[10],0.306
80,COLLECTIONS-363,1,1,0,0,411,[0],0,0,327,[0],0.903
80,COLLECTIONS-348,1,1,23,23,410,[23],0,0,326,[0],0.698
80,COLLECTIONS-345,2,2,0,227,410,"[227, 0]",0,178,326,"[178, 0]",0.368
80,COLLECTIONS-289,1,1,110,110,407,[110],92,92,323,[92],0.326
80,COLLECTIONS-317,1,1,67,67,407,[67],56,56,323,[56],0.332
80,COLLECTIONS-330,1,1,42,42,407,[42],42,42,323,[42],0.277
80,COLLECTIONS-303,1,1,69,69,407,[69],57,57,323,[57],0.143
80,COLLECTIONS-360,1,1,70,70,407,[70],33,33,323,[33],0.271
80,COLLECTIONS-360,1,1,73,73,407,[73],34,34,323,[34],0.263
80,COLLECTIONS-359,1,1,247,247,404,[247],197,197,320,[197],0.006
80,COLLECTIONS-355,3,3,0,8,404,"[2, 8, 0]",0,8,320,"[2, 8, 0]",0.639
80,COLLECTIONS-351,1,1,229,229,404,[229],176,176,320,[176],0.009
80,COLLECTIONS-262,2,1,0,1,404,"[0, 1]",0,0,320,[0],0.751
80,COLLECTIONS-276,3,3,35,75,404,"[35, 75, 73]",28,61,320,"[28, 61, 59]",0.405
80,COLLECTIONS-334,1,1,12,12,404,[12],12,12,320,[12],0.481
80,COLLECTIONS-339,2,1,9,15,403,"[9, 15]",7,7,320,[7],0.548
80,COLLECTIONS-341,1,1,0,0,403,[0],0,0,320,[0],0.789
80,COLLECTIONS-339,1,0,15,15,403,[15],-1,-1,320,[],0
80,COLLECTIONS-291,1,1,0,0,403,[0],0,0,320,[0],0.824
80,COLLECTIONS-313,1,1,0,0,403,[0],0,0,320,[0],0.818
80,COLLECTIONS-313,1,1,0,0,403,[0],0,0,320,[0],0.818
80,COLLECTIONS-328,1,1,20,20,401,[20],19,19,318,[19],0.202
80,COLLECTIONS-74,0,0,401,-1,401,[],-1,-1,318,[],0
80,COLLECTIONS-330,1,1,42,42,400,[42],42,42,318,[42],0.277
80,COLLECTIONS-180,3,3,0,136,400,"[127, 0, 136]",0,134,318,"[126, 0, 134]",0.294333333
80,COLLECTIONS-302,1,1,0,0,400,[0],0,0,318,[0],0.816
80,COLLECTIONS-264,1,1,205,205,400,[205],180,180,318,[180],0.004
80,COLLECTIONS-290,0,0,401,-1,401,[],-1,-1,316,[],0
80,COLLECTIONS-290,1,1,199,199,400,[199],165,165,316,[165],0.185
80,COLLECTIONS-305,2,1,0,1,400,"[0, 1]",0,0,316,[0],0.923
80,COLLECTIONS-300,1,1,0,0,400,[0],0,0,316,[0],0.802
80,COLLECTIONS-294,2,1,3,30,400,"[30, 3]",12,12,316,[12],0.359
80,COLLECTIONS-294,2,1,3,30,400,"[30, 3]",12,12,316,[12],0.359
80,COLLECTIONS-279,1,1,78,78,400,[78],67,67,316,[67],0.037
80,COLLECTIONS-277,1,1,48,48,400,[48],36,36,316,[36],0.345
80,COLLECTIONS-276,6,6,35,161,400,"[99, 161, 136, 35, 72, 70]",28,119,316,"[78, 119, 103, 28, 58, 56]",0.287333333
80,COLLECTIONS-275,1,1,7,7,400,[7],7,7,316,[7],0.344
80,COLLECTIONS-274,1,1,14,14,400,[14],14,14,316,[14],0.544
80,COLLECTIONS-261,1,1,0,0,400,[0],0,0,316,[0],0.97
80,COLLECTIONS-262,2,2,0,32,400,"[32, 0]",0,21,316,"[21, 0]",0.445
80,COLLECTIONS-266,1,0,90,90,400,[90],-1,-1,316,[],0
80,COLLECTIONS-266,1,0,90,90,400,[90],-1,-1,316,[],0
80,COLLECTIONS-265,2,1,5,17,400,"[17, 5]",2,2,316,[2],0.557
80,COLLECTIONS-259,2,1,7,39,400,"[39, 7]",11,11,316,[11],0.461
80,COLLECTIONS-257,1,1,6,6,400,[6],6,6,316,[6],0.647
80,COLLECTIONS-236,1,1,0,0,400,[0],0,0,316,[0],0.874
80,COLLECTIONS-242,2,2,8,14,400,"[8, 14]",8,14,316,"[8, 14]",0.616
80,COLLECTIONS-248,1,1,0,0,398,[0],0,0,314,[0],0.913
80,COLLECTIONS-250,1,1,0,0,398,[0],0,0,314,[0],0.775
80,COLLECTIONS-225,1,1,155,155,398,[155],87,87,314,[87],0.145
80,COLLECTIONS-225,1,1,153,153,398,[153],87,87,314,[87],0.146
80,COLLECTIONS-230,3,2,0,4,398,"[4, 0, 2]",0,2,314,"[2, 0]",0.6645
80,COLLECTIONS-230,2,1,2,4,398,"[4, 2]",2,2,314,[2],0.601
80,COLLECTIONS-223,1,1,0,0,398,[0],0,0,314,[0],0.905
80,COLLECTIONS-223,1,1,0,0,398,[0],0,0,314,[0],0.905
80,COLLECTIONS-221,22,22,24,388,398,"[47, 148, 212, 24, 94, 294, 214, 246, 347, 247, 166, 39, 217, 53, 150, 296, 157, 104, 387, 129, 106, 388]",10,306,314,"[19, 100, 137, 10, 57, 214, 139, 171, 267, 172, 118, 13, 142, 25, 102, 216, 109, 67, 305, 92, 69, 306]",0.026090909
80,COLLECTIONS-221,4,4,39,217,398,"[94, 39, 217, 150]",13,142,314,"[57, 13, 142, 102]",0.01175
80,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.824
80,COLLECTIONS-194,1,1,29,29,398,[29],29,29,314,[29],0.183
80,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.824
80,COLLECTIONS-194,1,1,29,29,398,[29],29,29,314,[29],0.183
80,COLLECTIONS-216,1,1,113,113,398,[113],58,58,314,[58],0.046
80,COLLECTIONS-213,2,2,31,40,398,"[31, 40]",31,37,314,"[31, 37]",0.1355
80,COLLECTIONS-188,1,1,95,95,398,[95],77,77,314,[77],0.069
80,COLLECTIONS-211,1,1,11,11,398,[11],4,4,314,[4],0.161
80,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
80,COLLECTIONS-211,1,1,11,11,398,[11],4,4,314,[4],0.161
80,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
80,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
80,COLLECTIONS-188,1,1,75,75,398,[75],71,71,314,[71],0.086
80,COLLECTIONS-195,1,1,63,63,398,[63],55,55,314,[55],0.07
80,COLLECTIONS-195,1,1,63,63,398,[63],55,55,314,[55],0.07
80,COLLECTIONS-203,1,1,145,145,398,[145],117,117,314,[117],0.064
80,COLLECTIONS-206,2,2,33,204,398,"[33, 204]",33,176,314,"[33, 176]",0.1945
80,COLLECTIONS-206,2,2,33,260,398,"[33, 260]",33,241,314,"[33, 241]",0.198
80,COLLECTIONS-201,2,1,3,26,398,"[26, 3]",8,8,314,[8],0.395
80,COLLECTIONS-201,3,2,3,32,398,"[32, 22, 3]",4,14,314,"[14, 4]",0.3555
80,COLLECTIONS-169,2,2,14,17,398,"[17, 14]",14,17,314,"[17, 14]",0.4295
80,COLLECTIONS-198,1,1,44,44,398,[44],8,8,314,[8],0.413
80,COLLECTIONS-198,1,1,38,38,398,[38],8,8,314,[8],0.428
80,COLLECTIONS-169,2,2,14,17,398,"[17, 14]",14,17,314,"[17, 14]",0.4295
80,COLLECTIONS-198,1,1,38,38,398,[38],8,8,314,[8],0.426
80,COLLECTIONS-198,1,1,47,47,398,[47],6,6,314,[6],0.355
80,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.801
80,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.801
80,COLLECTIONS-188,1,1,88,88,401,[88],84,84,315,[84],0.084
80,COLLECTIONS-188,1,1,76,76,398,[76],68,68,313,[68],0.081
80,COLLECTIONS-188,1,1,60,60,396,[60],52,52,312,[52],0.081
80,COLLECTIONS-188,1,1,87,87,396,[87],83,83,312,[83],0.084
80,COLLECTIONS-148,1,1,8,8,390,[8],8,8,310,[8],0.55
80,COLLECTIONS-148,3,3,0,94,390,"[8, 0, 94]",0,61,310,"[8, 0, 61]",0.477666667
80,COLLECTIONS-172,1,1,165,165,390,[165],138,138,310,[138],0.006
80,COLLECTIONS-68,1,1,25,25,390,[25],23,23,310,[23],0.268
80,COLLECTIONS-170,2,1,17,39,390,"[39, 17]",17,17,310,[17],0.376
80,COLLECTIONS-182,1,1,17,17,390,[17],17,17,310,[17],0.45
80,COLLECTIONS-178,1,1,4,4,390,[4],4,4,310,[4],0.527
80,COLLECTIONS-24,1,1,115,115,390,[115],69,69,310,[69],0.022
80,COLLECTIONS-68,1,1,14,14,188,[14],13,13,151,[13],0.268
80,COLLECTIONS-36,3,3,4,87,193,"[87, 4, 8]",4,69,156,"[69, 4, 8]",0.309
80,COLLECTIONS-28,2,2,2,5,193,"[2, 5]",2,5,156,"[2, 5]",0.76
100,COLLECTIONS-691,1,1,7,7,456,[7],7,7,356,[7],0.579
100,COLLECTIONS-689,2,1,2,141,456,"[2, 141]",2,2,356,[2],0.551
100,COLLECTIONS-59,2,1,4,102,456,"[4, 102]",4,4,356,[4],0.408
100,COLLECTIONS-685,1,1,34,34,455,[34],28,28,356,[28],0.138
100,COLLECTIONS-675,1,0,10,10,455,[10],-1,-1,356,[],0
100,COLLECTIONS-646,2,2,7,107,455,"[107, 7]",7,93,356,"[93, 7]",0.3145
100,COLLECTIONS-663,1,1,0,0,455,[0],0,0,356,[0],0.771
100,COLLECTIONS-614,2,2,150,229,455,"[229, 150]",148,195,356,"[195, 148]",0.23
100,COLLECTIONS-614,2,2,179,205,455,"[205, 179]",174,188,356,"[188, 174]",0.1975
100,COLLECTIONS-643,1,1,12,12,455,[12],10,10,356,[10],0.25
100,COLLECTIONS-641,2,1,59,79,455,"[79, 59]",72,72,356,[72],0.095
100,COLLECTIONS-639,2,1,51,57,455,"[57, 51]",44,44,356,[44],0.17
100,COLLECTIONS-636,1,0,371,371,455,[371],-1,-1,356,[],0
100,COLLECTIONS-631,2,1,19,54,454,"[19, 54]",13,13,355,[13],0.367
100,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.699
100,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.696
100,COLLECTIONS-584,2,2,1,7,454,"[7, 1]",1,7,355,"[7, 1]",0.6195
100,COLLECTIONS-624,1,1,78,78,454,[78],76,76,355,[76],0.128
100,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.696
100,COLLECTIONS-624,2,1,54,78,454,"[78, 54]",76,76,355,[76],0.128
100,COLLECTIONS-618,1,1,26,26,454,[26],22,22,355,[22],0.398
100,COLLECTIONS-414,1,1,135,135,453,[135],107,107,354,[107],0.037
100,COLLECTIONS-477,1,1,87,87,453,[87],87,87,354,[87],0.675
100,COLLECTIONS-596,1,1,17,17,453,[17],14,14,354,[14],0.305
100,COLLECTIONS-602,2,2,0,58,453,"[58, 0]",0,36,354,"[36, 0]",0.4845
100,COLLECTIONS-588,2,1,5,19,453,"[5, 19]",5,5,354,[5],0.633
100,COLLECTIONS-610,1,1,0,0,453,[0],0,0,354,[0],0.693
100,COLLECTIONS-611,1,1,92,92,453,[92],82,82,354,[82],0.04
100,COLLECTIONS-609,3,2,2,8,453,"[6, 8, 2]",4,6,354,"[4, 6]",0.557
100,COLLECTIONS-597,2,1,16,39,452,"[39, 16]",34,34,353,[34],0.357
100,COLLECTIONS-593,1,1,9,9,452,[9],8,8,353,[8],0.438
100,COLLECTIONS-594,1,1,44,44,452,[44],27,27,353,[27],0.326
100,COLLECTIONS-592,1,1,0,0,452,[0],0,0,353,[0],0.488
100,COLLECTIONS-583,1,1,4,4,452,[4],4,4,353,[4],0.746
100,COLLECTIONS-581,2,1,116,182,452,"[182, 116]",133,133,353,[133],0.167
100,COLLECTIONS-582,0,0,452,-1,452,[],-1,-1,353,[],0
100,COLLECTIONS-582,1,1,220,220,451,[220],150,150,353,[150],0.006
100,COLLECTIONS-580,1,1,53,53,451,[53],45,45,353,[45],0.107
100,COLLECTIONS-579,5,5,0,8,451,"[8, 2, 7, 0, 1]",0,8,353,"[8, 2, 7, 0, 1]",0.6588
100,COLLECTIONS-558,1,1,4,4,450,[4],4,4,352,[4],0.638
100,COLLECTIONS-573,1,0,210,210,450,[210],-1,-1,352,[],0
100,COLLECTIONS-538,1,1,11,11,450,[11],11,11,352,[11],0.45
100,COLLECTIONS-566,4,3,122,417,450,"[368, 417, 122, 132]",119,330,352,"[299, 330, 119]",0.126666667
100,COLLECTIONS-566,2,1,122,132,450,"[122, 132]",119,119,352,[119],0.377
100,COLLECTIONS-552,3,3,39,64,449,"[39, 42, 64]",12,27,352,"[12, 14, 27]",0.218
100,COLLECTIONS-563,1,1,157,157,449,[157],113,113,352,[113],0.26
100,COLLECTIONS-561,1,1,0,0,448,[0],0,0,352,[0],0.766
100,COLLECTIONS-544,2,1,24,379,448,"[24, 379]",9,9,352,[9],0.582
100,COLLECTIONS-558,1,1,4,4,448,[4],4,4,352,[4],0.638
100,COLLECTIONS-550,2,1,19,129,448,"[129, 19]",78,78,352,[78],0.086
100,COLLECTIONS-551,1,1,182,182,448,[182],150,150,352,[150],0.182
100,COLLECTIONS-551,1,1,131,131,448,[131],111,111,352,[111],0.371
100,COLLECTIONS-549,1,1,291,291,447,[291],231,231,352,[231],0.016
100,COLLECTIONS-543,1,1,84,84,447,[84],46,46,352,[46],0.069
100,COLLECTIONS-539,1,1,39,39,447,[39],39,39,352,[39],0.286
100,COLLECTIONS-530,1,1,59,59,444,[59],21,21,350,[21],0.022
100,COLLECTIONS-529,2,1,0,1,444,"[1, 0]",0,0,350,[0],0.868
100,COLLECTIONS-516,2,1,1,30,442,"[30, 1]",12,12,349,[12],0.388
100,COLLECTIONS-520,2,1,64,104,440,"[104, 64]",90,90,349,[90],0.151
100,COLLECTIONS-521,2,1,22,30,440,"[30, 22]",26,26,349,[26],0.326
100,COLLECTIONS-517,1,1,100,100,440,[100],74,74,349,[74],0.021
100,COLLECTIONS-512,1,1,69,69,440,[69],45,45,349,[45],0.192
100,COLLECTIONS-518,1,1,7,7,439,[7],7,7,349,[7],0.654
100,COLLECTIONS-511,2,1,10,35,439,"[35, 10]",34,34,349,[34],0.24
100,COLLECTIONS-514,1,1,30,30,439,[30],30,30,349,[30],0.43
100,COLLECTIONS-509,1,1,52,52,438,[52],45,45,347,[45],0.189
100,COLLECTIONS-501,1,1,0,0,438,[0],0,0,347,[0],0.904
100,COLLECTIONS-505,1,1,0,0,438,[0],0,0,347,[0],0.465
100,COLLECTIONS-503,2,2,5,30,438,"[5, 30]",5,30,347,"[5, 30]",0.5055
100,COLLECTIONS-502,1,0,39,39,438,[39],-1,-1,347,[],0
100,COLLECTIONS-465,1,1,12,12,437,[12],11,11,347,[11],0.384
100,COLLECTIONS-480,1,1,37,37,436,[37],18,18,346,[18],0.259
100,COLLECTIONS-494,1,1,5,5,436,[5],5,5,346,[5],0.751
100,COLLECTIONS-492,1,1,7,7,436,[7],7,7,346,[7],0.506
100,COLLECTIONS-492,1,1,7,7,435,[7],7,7,346,[7],0.506
100,COLLECTIONS-492,1,1,7,7,435,[7],7,7,346,[7],0.508
100,COLLECTIONS-46,1,1,1,1,434,[1],1,1,345,[1],0.601
100,COLLECTIONS-485,1,1,1,1,434,[1],1,1,345,[1],0.788
100,COLLECTIONS-483,1,1,21,21,434,[21],21,21,345,[21],0.539
100,COLLECTIONS-466,1,1,0,0,433,[0],0,0,345,[0],0.962
100,COLLECTIONS-426,1,1,7,7,433,[7],7,7,345,[7],0.563
100,COLLECTIONS-456,1,1,0,0,433,[0],0,0,345,[0],0.968
100,COLLECTIONS-449,1,1,4,4,433,[4],4,4,345,[4],0.467
100,COLLECTIONS-473,1,1,7,7,433,[7],6,6,345,[6],0.688
100,COLLECTIONS-475,1,1,0,0,431,[0],0,0,345,[0],0.693
100,COLLECTIONS-465,1,1,12,12,431,[12],11,11,345,[11],0.385
100,COLLECTIONS-467,2,2,0,12,431,"[12, 0]",0,2,345,"[2, 0]",0.491
100,COLLECTIONS-458,1,1,109,109,431,[109],107,107,345,[107],0.104
100,COLLECTIONS-450,1,1,9,9,430,[9],9,9,344,[9],0.732
100,COLLECTIONS-448,1,1,47,47,429,[47],29,29,343,[29],0.216
100,COLLECTIONS-442,1,1,0,0,429,[0],0,0,343,[0],0.747
100,COLLECTIONS-444,2,1,3,136,429,"[136, 3]",59,59,343,[59],0.077
100,COLLECTIONS-441,1,1,4,4,429,[4],4,4,343,[4],0.614
100,COLLECTIONS-440,1,1,6,6,429,[6],6,6,343,[6],0.571
100,COLLECTIONS-291,1,1,33,33,429,[33],28,28,343,[28],0.165
100,COLLECTIONS-412,1,1,182,182,429,[182],147,147,343,[147],0.065
100,COLLECTIONS-410,1,1,81,81,429,[81],81,81,343,[81],0.567
100,COLLECTIONS-437,1,1,0,0,429,[0],0,0,343,[0],0.931
100,COLLECTIONS-422,3,3,0,11,429,"[0, 2, 11]",0,11,343,"[0, 2, 11]",0.625
100,COLLECTIONS-423,1,1,0,0,429,[0],0,0,343,[0],0.418
100,COLLECTIONS-426,1,1,7,7,429,[7],7,7,343,[7],0.552
100,COLLECTIONS-430,2,2,0,20,429,"[20, 0]",0,15,343,"[15, 0]",0.6115
100,COLLECTIONS-434,1,1,1,1,429,[1],1,1,343,[1],0.576
100,COLLECTIONS-428,2,1,15,52,427,"[52, 15]",47,47,342,[47],0.176
100,COLLECTIONS-421,2,2,12,29,427,"[12, 29]",10,27,342,"[10, 27]",0.2145
100,COLLECTIONS-409,1,1,0,0,427,[0],0,0,342,[0],0.385
100,COLLECTIONS-404,1,1,45,45,427,[45],23,23,342,[23],0.189
100,COLLECTIONS-404,1,1,372,372,427,[372],319,319,342,[319],0.001
100,COLLECTIONS-396,2,0,184,196,427,"[196, 184]",-1,-1,342,[],0
100,COLLECTIONS-396,2,2,86,111,427,"[86, 111]",68,89,342,"[68, 89]",0.1905
100,COLLECTIONS-399,1,1,0,0,425,[0],0,0,340,[0],0.857
100,COLLECTIONS-402,4,4,13,104,425,"[13, 104, 82, 60]",13,76,340,"[13, 76, 56, 37]",0.167
100,COLLECTIONS-401,1,1,4,4,425,[4],4,4,340,[4],0.72
100,COLLECTIONS-401,1,1,2,2,425,[2],2,2,340,[2],0.715
100,COLLECTIONS-397,2,0,157,173,425,"[173, 157]",-1,-1,340,[],0
100,COLLECTIONS-397,2,2,74,95,425,"[95, 74]",74,92,340,"[92, 74]",0.2715
100,COLLECTIONS-397,3,3,102,226,425,"[226, 102, 120]",99,193,340,"[193, 99, 114]",0.139666667
100,COLLECTIONS-268,2,1,37,45,425,"[45, 37]",30,30,340,[30],0.172
100,COLLECTIONS-369,1,1,146,146,414,[146],121,121,330,[121],0.097
100,COLLECTIONS-367,1,1,138,138,414,[138],111,111,330,[111],0.024
100,COLLECTIONS-388,1,1,0,0,414,[0],0,0,330,[0],0.701
100,COLLECTIONS-362,1,1,31,31,414,[31],31,31,330,[31],0.344
100,COLLECTIONS-89,1,1,62,62,414,[62],57,57,330,[57],0.145
100,COLLECTIONS-377,1,1,43,43,412,[43],33,33,328,[33],0.024
100,COLLECTIONS-372,1,1,27,27,414,[27],27,27,330,[27],0.34
100,COLLECTIONS-354,1,1,10,10,414,[10],10,10,330,[10],0.491
100,COLLECTIONS-276,2,2,0,2,414,"[2, 0]",0,2,330,"[2, 0]",0.7615
100,COLLECTIONS-327,1,1,73,73,413,[73],71,71,329,[71],0.266
100,COLLECTIONS-350,1,1,9,9,413,[9],8,8,329,[8],0.45
100,COLLECTIONS-365,1,1,0,0,411,[0],0,0,327,[0],0.56
100,COLLECTIONS-366,1,1,24,24,411,[24],24,24,327,[24],0.394
100,COLLECTIONS-276,7,7,0,258,411,"[20, 82, 59, 258, 18, 0, 43]",0,209,327,"[20, 57, 42, 209, 18, 0, 29]",0.350285714
100,COLLECTIONS-185,1,1,193,193,411,[193],175,175,327,[175],0.099
100,COLLECTIONS-364,1,1,17,17,411,[17],2,2,327,[2],0.644
100,COLLECTIONS-363,1,1,6,6,411,[6],6,6,327,[6],0.654
100,COLLECTIONS-348,1,1,46,46,410,[46],21,21,326,[21],0.347
100,COLLECTIONS-345,2,2,0,66,410,"[66, 0]",0,36,326,"[36, 0]",0.525
100,COLLECTIONS-289,1,1,118,118,407,[118],94,94,323,[94],0.153
100,COLLECTIONS-317,1,1,270,270,407,[270],193,193,323,[193],0.019
100,COLLECTIONS-330,1,1,5,5,407,[5],5,5,323,[5],0.59
100,COLLECTIONS-303,1,1,30,30,407,[30],30,30,323,[30],0.322
100,COLLECTIONS-360,1,1,43,43,407,[43],25,25,323,[25],0.292
100,COLLECTIONS-360,1,1,43,43,407,[43],25,25,323,[25],0.293
100,COLLECTIONS-359,1,1,213,213,404,[213],180,180,320,[180],0.004
100,COLLECTIONS-355,3,3,0,4,404,"[4, 0, 2]",0,4,320,"[4, 0, 2]",0.903666667
100,COLLECTIONS-351,1,1,246,246,404,[246],190,190,320,[190],0.007
100,COLLECTIONS-262,2,1,25,42,404,"[42, 25]",28,28,320,[28],0.179
100,COLLECTIONS-276,3,3,0,202,404,"[202, 0, 39]",0,148,320,"[148, 0, 28]",0.384
100,COLLECTIONS-334,1,1,9,9,404,[9],6,6,320,[6],0.211
100,COLLECTIONS-339,2,1,4,24,403,"[24, 4]",12,12,320,[12],0.391
100,COLLECTIONS-341,1,1,37,37,403,[37],37,37,320,[37],0.646
100,COLLECTIONS-339,1,0,4,4,403,[4],-1,-1,320,[],0
100,COLLECTIONS-291,1,1,1,1,403,[1],1,1,320,[1],0.702
100,COLLECTIONS-313,1,1,1,1,403,[1],1,1,320,[1],0.771
100,COLLECTIONS-313,1,1,4,4,403,[4],4,4,320,[4],0.632
100,COLLECTIONS-328,1,1,86,86,401,[86],64,64,318,[64],0.058
100,COLLECTIONS-74,0,0,401,-1,401,[],-1,-1,318,[],0
100,COLLECTIONS-330,1,1,3,3,400,[3],3,3,318,[3],0.729
100,COLLECTIONS-180,3,3,0,104,400,"[71, 0, 104]",0,97,318,"[68, 0, 97]",0.321666667
100,COLLECTIONS-302,1,1,20,20,400,[20],20,20,318,[20],0.375
100,COLLECTIONS-264,1,1,14,14,400,[14],12,12,318,[12],0.115
100,COLLECTIONS-290,0,0,401,-1,401,[],-1,-1,316,[],0
100,COLLECTIONS-290,1,1,95,95,400,[95],90,90,316,[90],0.205
100,COLLECTIONS-305,2,1,0,1,400,"[0, 1]",0,0,316,[0],0.868
100,COLLECTIONS-300,1,1,6,6,400,[6],4,4,316,[4],0.166
100,COLLECTIONS-294,2,1,25,50,400,"[25, 50]",25,25,316,[25],0.349
100,COLLECTIONS-294,2,1,25,50,400,"[25, 50]",25,25,316,[25],0.35
100,COLLECTIONS-279,1,1,11,11,400,[11],9,9,316,[9],0.271
100,COLLECTIONS-277,1,1,102,102,400,[102],75,75,316,[75],0.057
100,COLLECTIONS-276,6,6,0,203,400,"[18, 76, 56, 203, 0, 38]",0,147,316,"[18, 51, 40, 147, 0, 27]",0.343
100,COLLECTIONS-275,1,1,40,40,400,[40],40,40,316,[40],0.521
100,COLLECTIONS-274,1,1,10,10,400,[10],10,10,316,[10],0.446
100,COLLECTIONS-261,1,1,11,11,400,[11],10,10,316,[10],0.294
100,COLLECTIONS-262,2,2,42,74,400,"[74, 42]",33,56,316,"[56, 33]",0.1275
100,COLLECTIONS-266,1,0,133,133,400,[133],-1,-1,316,[],0
100,COLLECTIONS-266,1,0,90,90,400,[90],-1,-1,316,[],0
100,COLLECTIONS-265,2,1,0,5,400,"[0, 5]",0,0,316,[0],0.819
100,COLLECTIONS-259,2,1,11,17,400,"[11, 17]",11,11,316,[11],0.589
100,COLLECTIONS-257,1,1,2,2,400,[2],2,2,316,[2],0.732
100,COLLECTIONS-236,1,1,84,84,400,[84],83,83,316,[83],0.19
100,COLLECTIONS-242,2,2,0,1,400,"[0, 1]",0,1,316,"[0, 1]",0.83
100,COLLECTIONS-248,1,1,20,20,398,[20],15,15,314,[15],0.354
100,COLLECTIONS-250,1,1,6,6,398,[6],4,4,314,[4],0.537
100,COLLECTIONS-225,1,1,58,58,398,[58],28,28,314,[28],0.148
100,COLLECTIONS-225,1,1,60,60,398,[60],30,30,314,[30],0.151
100,COLLECTIONS-230,3,2,0,6,398,"[2, 6, 0]",0,4,314,"[0, 4]",0.6585
100,COLLECTIONS-230,2,1,0,2,398,"[2, 0]",0,0,314,[0],0.736
100,COLLECTIONS-223,1,1,10,10,398,[10],10,10,314,[10],0.486
100,COLLECTIONS-223,1,1,10,10,398,[10],10,10,314,[10],0.486
100,COLLECTIONS-221,22,22,9,386,398,"[86, 97, 63, 14, 102, 64, 307, 71, 345, 386, 346, 9, 50, 228, 53, 229, 242, 243, 138, 75, 175, 370]",9,312,314,"[65, 76, 52, 14, 81, 53, 237, 60, 275, 312, 276, 9, 43, 171, 46, 172, 185, 186, 117, 64, 138, 300]",0.076954545
100,COLLECTIONS-221,4,4,9,102,398,"[102, 9, 50, 53]",9,81,314,"[81, 9, 43, 46]",0.2055
100,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.885
100,COLLECTIONS-194,1,1,66,66,398,[66],48,48,314,[48],0.1
100,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.884
100,COLLECTIONS-194,1,1,66,66,398,[66],48,48,314,[48],0.1
100,COLLECTIONS-216,1,1,29,29,398,[29],15,15,314,[15],0.119
100,COLLECTIONS-213,2,2,158,231,398,"[231, 158]",141,205,314,"[205, 141]",0.027
100,COLLECTIONS-188,1,1,81,81,398,[81],67,67,314,[67],0.178
100,COLLECTIONS-211,1,1,109,109,398,[109],86,86,314,[86],0.19
100,COLLECTIONS-211,1,0,2,2,398,[2],-1,-1,314,[],0
100,COLLECTIONS-211,1,1,109,109,398,[109],86,86,314,[86],0.19
100,COLLECTIONS-211,1,0,2,2,398,[2],-1,-1,314,[],0
100,COLLECTIONS-211,1,0,2,2,398,[2],-1,-1,314,[],0
100,COLLECTIONS-188,1,1,81,81,398,[81],67,67,314,[67],0.178
100,COLLECTIONS-195,1,1,102,102,398,[102],84,84,314,[84],0.037
100,COLLECTIONS-195,1,1,148,148,398,[148],142,142,314,[142],0.045
100,COLLECTIONS-203,1,1,57,57,398,[57],37,37,314,[37],0.088
100,COLLECTIONS-206,2,2,22,203,398,"[22, 203]",6,161,314,"[6, 161]",0.139
100,COLLECTIONS-206,2,2,22,202,398,"[22, 202]",6,160,314,"[6, 160]",0.139
100,COLLECTIONS-201,2,1,12,37,398,"[37, 12]",19,19,314,[19],0.383
100,COLLECTIONS-201,3,2,3,37,398,"[25, 37, 3]",7,19,314,"[7, 19]",0.452
100,COLLECTIONS-169,2,2,4,21,398,"[4, 21]",2,16,314,"[2, 16]",0.43
100,COLLECTIONS-198,1,1,21,21,398,[21],3,3,314,[3],0.383
100,COLLECTIONS-198,1,1,19,19,398,[19],1,1,314,[1],0.397
100,COLLECTIONS-169,2,2,4,21,398,"[4, 21]",2,16,314,"[2, 16]",0.43
100,COLLECTIONS-198,1,1,18,18,398,[18],0,0,314,[0],0.434
100,COLLECTIONS-198,1,1,19,19,398,[19],1,1,314,[1],0.398
100,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.89
100,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.89
100,COLLECTIONS-188,1,1,82,82,401,[82],68,68,315,[68],0.178
100,COLLECTIONS-188,1,1,82,82,398,[82],68,68,313,[68],0.178
100,COLLECTIONS-188,1,1,81,81,396,[81],68,68,312,[68],0.178
100,COLLECTIONS-188,1,1,81,81,396,[81],68,68,312,[68],0.178
