project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Csv,320_sigmuid,0.051480272852200665,0.051480272852200665,1.0,100,0.2,0.051480272852200665,20.0,20.0,0.2,20.0,4,1,1,ranked 27,ranked 9
Csv,340_sigmuid,0.04626584731258072,0.04626584731258072,4.0,100,0.2,0.04626584731258072,80.0,80.0,0.8,80.0,4,1,1,ranked 12,ranked 13
Csv,360_sigmuid,0.2229885068266103,0.2229885068266103,0.0,100,0.2,0.2229885068266103,0.0,0.0,0.0,0.0,4,1,1,ranked 13,ranked 10
Csv,380_sigmuid,0.12009496697263002,0.12009496697263002,3.0,100,0.2,0.12009496697263002,60.0,60.0,0.6,60.0,4,1,1,ranked 15,ranked 17
Csv,400_sigmuid,0.25197436548557006,0.25197436548557006,0.0,100,0.2,0.25197436548557006,0.0,0.0,0.0,0.0,4,1,1,ranked 18,ranked 11
Csv,420_sigmuid,0.0,0.0,5,100,0.2,0,100,100,1.0,100,4,1,1,ranked 29,ranked 18
Csv,440_sigmuid,0.06243017854466468,0.06243017854466468,1.0,100,0.2,0.06243017854466468,20.0,20.0,0.2,20.0,4,1,1,ranked 16,ranked 6
Csv,460_sigmuid,0.0,0.0,5,100,0.2,0,100,100,1.0,100,4,1,1,ranked 28,ranked 25
Csv,480_sigmuid,0.13412543356149367,0.13412543356149367,1.0,100,0.2,0.13412543356149367,20.0,20.0,0.2,20.0,4,1,1,ranked 10,ranked 24
Csv,500_sigmuid,0.05137858273004283,0.05137858273004283,3.0,100,0.2,0.05137858273004283,60.0,60.0,0.6,60.0,4,1,1,ranked 17,ranked 28
Csv,520_sigmuid,0.06603882286556848,0.06603882286556848,2.0,100,0.2,0.06603882286556848,40.0,40.0,0.4,40.0,4,1,1,ranked 1,ranked 2
Csv,540_sigmuid,0.0,0.0,5,100,0.2,0,100,100,1.0,100,4,1,1,ranked 4,ranked 22
Csv,560_sigmuid,0.12212729938039565,0.12212729938039565,1.0,100,0.2,0.12212729938039565,20.0,20.0,0.2,20.0,4,1,1,ranked 7,ranked 21
Csv,580_sigmuid,0.34498018397242136,0.34498018397242136,0.0,100,0.2,0.34498018397242136,0.0,0.0,0.0,0.0,4,1,1,ranked 30,ranked 27
Csv,600_sigmuid,0.13985891192421349,0.13985891192421349,1.0,100,0.2,0.13985891192421349,20.0,20.0,0.2,20.0,4,1,1,ranked 19,ranked 20
Csv,original,0.5,0.5,1.0,96,1,0.5,50.0,50.0,0.5,50.0,2,1,1,original,original
Csv,original,0.05557217368720204,0.05557217368720204,1.0,118,1,0.05557217368720204,20.0,20.0,0.2,20.0,9,1,1,original,original
Csv,original,1.0,1.0,0.0,100,1,1.0,0.0,0.0,0.0,0.0,4,1,1,original,original
