num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
80,CLI-200,1,1,20,20,146,[20],15,15,67,[15],0.365
80,CLI-182,3,2,0,8,144,"[8, 5, 0]",0,2,66,"[2, 0]",0.26849999999999996
80,CLI-177,2,1,5,24,144,"[24, 5]",1,1,65,[1],0.686
80,CLI-175,1,0,15,15,144,[15],-1,-1,65,[],0
80,CLI-162,2,1,9,82,144,"[9, 82]",3,3,65,[3],0.377
80,CLI-162,2,1,9,82,144,"[9, 82]",3,3,65,[3],0.377
80,CLI-162,1,0,82,82,144,[82],-1,-1,65,[],0
80,CLI-162,1,1,9,9,144,[9],3,3,65,[3],0.377
80,CLI-165,2,1,0,67,144,"[67, 0]",27,27,66,[27],0.049
80,CLI-164,2,1,4,76,144,"[76, 4]",33,33,66,[33],0.014
80,CLI-164,2,1,4,76,144,"[76, 4]",33,33,66,[33],0.014
80,CLI-163,2,1,28,72,144,"[72, 28]",32,32,66,[32],0.029
80,CLI-6,1,0,108,108,144,[108],-1,-1,66,[],0
80,CLI-156,2,1,24,32,142,"[32, 24]",10,10,67,[10],0.205
80,CLI-149,3,1,17,117,142,"[17, 38, 117]",17,17,67,[17],0.635
80,CLI-151,2,1,0,12,142,"[0, 12]",0,0,67,[0],0.752
80,CLI-141,1,1,4,4,142,[4],4,4,67,[4],0.868
80,CLI-138,1,0,57,57,141,[57],-1,-1,67,[],0
80,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
80,CLI-21,1,1,2,2,139,[2],2,2,67,[2],0.624
80,CLI-135,1,1,2,2,139,[2],2,2,67,[2],0.649
80,CLI-135,3,2,2,12,139,"[2, 12, 8]",2,9,67,"[2, 9]",0.4195
80,CLI-134,2,1,16,61,139,"[16, 61]",9,9,67,[9],0.099
80,CLI-134,3,1,0,15,139,"[15, 0, 5]",8,8,67,[8],0.099
80,CLI-21,2,1,2,4,139,"[2, 4]",2,2,67,[2],0.625
80,CLI-133,1,1,13,13,139,[13],11,11,67,[11],0.103
80,CLI-71,2,2,0,7,104,"[0, 7]",0,6,49,"[0, 6]",0.6085
80,CLI-51,1,1,95,95,101,[95],43,43,48,[43],0.001
80,CLI-13,2,2,4,6,99,"[4, 6]",1,3,47,"[1, 3]",0.41500000000000004
80,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
80,CLI-23,1,0,26,26,130,[26],-1,-1,67,[],0
100,CLI-33,2,1,7,81,152,"[7, 81]",4,4,68,[4],0.406
100,CLI-33,2,1,7,83,152,"[7, 83]",4,4,68,[4],0.415
100,CLI-254,4,1,0,98,152,"[98, 0, 25, 1]",50,50,68,[50],0.002
100,CLI-69,8,0,10,144,152,"[51, 10, 91, 142, 92, 94, 144, 99]",-1,-1,68,[],0
100,CLI-274,1,1,8,8,150,[8],8,8,68,[8],0.742
100,CLI-8,2,2,20,26,150,"[20, 26]",16,19,68,"[16, 19]",0.063
100,CLI-265,2,1,112,120,150,"[112, 120]",58,58,68,[58],0.125
100,CLI-265,1,1,112,112,150,[112],58,58,68,[58],0.125
100,CLI-266,2,2,17,45,149,"[17, 45]",8,22,68,"[8, 22]",0.1395
100,CLI-5,3,0,35,64,148,"[64, 37, 35]",-1,-1,68,[],0
100,CLI-252,1,1,5,5,148,[5],5,5,68,[5],0.734
100,CLI-241,1,1,16,16,147,[16],12,12,68,[12],0.34
100,CLI-224,1,1,88,88,147,[88],43,43,68,[43],0.028
100,CLI-224,4,3,62,117,147,"[84, 114, 117, 62]",36,62,68,"[36, 59, 62]",0.008333333333333333
100,CLI-230,2,2,7,12,147,"[7, 12]",1,4,68,"[1, 4]",0.5255000000000001
100,CLI-224,1,1,88,88,147,[88],43,43,68,[43],0.028
100,CLI-224,4,3,0,88,147,"[88, 10, 5, 0]",1,43,68,"[43, 4, 1]",0.33466666666666667
100,CLI-220,1,1,38,38,146,[38],22,22,67,[22],0.089
100,CLI-5,9,9,0,65,146,"[16, 0, 17, 5, 15, 1, 65, 9, 4]",0,26,67,"[15, 0, 16, 5, 14, 1, 26, 9, 4]",0.42666666666666664
100,CLI-215,6,4,2,30,146,"[2, 3, 7, 10, 11, 30]",2,10,67,"[2, 3, 7, 10]",0.67375
100,CLI-209,1,1,7,7,146,[7],7,7,67,[7],0.704
100,CLI-208,1,1,8,8,146,[8],8,8,67,[8],0.83
100,CLI-207,2,1,2,14,146,"[14, 2]",8,8,67,[8],0.495
100,CLI-193,2,1,16,20,146,"[16, 20]",14,14,67,[14],0.209
100,CLI-205,4,3,8,20,146,"[16, 8, 18, 20]",8,17,67,"[15, 8, 17]",0.4769999999999999
100,CLI-186,1,1,6,6,146,[6],6,6,67,[6],0.542
100,CLI-203,4,2,0,87,146,"[84, 0, 15, 87]",0,58,67,"[58, 0]",0.389
100,CLI-202,3,2,0,36,146,"[14, 0, 36]",0,13,67,"[13, 0]",0.588
100,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
100,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
100,CLI-2,2,1,45,46,146,"[45, 46]",24,24,67,[24],0.018
100,CLI-201,2,1,0,20,146,"[20, 0]",6,6,67,[6],0.236
100,CLI-200,1,1,2,2,146,[2],2,2,67,[2],0.866
100,CLI-182,3,2,2,5,144,"[5, 2, 4]",1,3,66,"[3, 1]",0.448
100,CLI-177,2,1,2,16,144,"[16, 2]",3,3,65,[3],0.308
100,CLI-175,1,0,13,13,144,[13],-1,-1,65,[],0
100,CLI-162,2,1,2,4,144,"[2, 4]",0,0,65,[0],0.582
100,CLI-162,2,1,2,4,144,"[2, 4]",0,0,65,[0],0.573
100,CLI-162,1,0,4,4,144,[4],-1,-1,65,[],0
100,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.619
100,CLI-165,2,1,0,3,144,"[3, 0]",0,0,66,[0],0.43
100,CLI-164,2,1,4,10,144,"[10, 4]",2,2,66,[2],0.264
100,CLI-164,2,1,4,10,144,"[10, 4]",2,2,66,[2],0.266
100,CLI-163,2,1,4,11,144,"[11, 4]",3,3,66,[3],0.265
100,CLI-6,1,0,110,110,144,[110],-1,-1,66,[],0
100,CLI-156,2,1,14,16,142,"[14, 16]",11,11,67,[11],0.318
100,CLI-149,3,1,1,16,142,"[1, 15, 16]",1,1,67,[1],0.483
100,CLI-151,2,1,0,14,142,"[0, 14]",0,0,67,[0],0.656
100,CLI-141,1,1,11,11,142,[11],8,8,67,[8],0.293
100,CLI-138,1,0,38,38,141,[38],-1,-1,67,[],0
100,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
100,CLI-21,1,1,51,51,139,[51],20,20,67,[20],0.084
100,CLI-135,1,1,0,0,139,[0],0,0,67,[0],0.826
100,CLI-135,3,2,1,12,139,"[1, 12, 11]",1,11,67,"[1, 11]",0.5854999999999999
100,CLI-134,2,1,9,19,139,"[19, 9]",5,5,67,[5],0.364
100,CLI-134,3,1,6,19,139,"[19, 6, 8]",5,5,67,[5],0.363
100,CLI-21,2,1,0,51,139,"[51, 0]",20,20,67,[20],0.084
