project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Compress,400_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 16,ranked 30
Compress,420_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 20,ranked 25
Compress,440_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 27,ranked 8
Compress,460_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 11,ranked 19
Compress,480_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 21,ranked 29
Compress,500_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 24,ranked 14
Compress,520_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 22,ranked 24
Compress,540_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 28,ranked 12
Compress,560_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 15,ranked 28
Compress,580_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 14,ranked 26
Compress,600_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 23,ranked 17
Compress,20_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 2,ranked 1
Compress,40_sigmuid,0.073969185,0.073969185,1,516,0.2,0.073969185,20,20,0.2,20,93,1,1,ranked 1,ranked 2
Compress,60_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 3,ranked 4
Compress,80_sigmuid,0.039982904,0.039982904,1,516,0.2,0.039982904,20,20,0.2,20,93,1,1,ranked 26,ranked 3
Compress,100_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 6,ranked 7
Compress,120_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 13,ranked 6
Compress,140_sigmuid,0.035423042,0.035423042,1,516,0.2,0.035423042,20,20,0.2,20,93,1,1,ranked 19,ranked 5
Compress,160_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 5,ranked 16
Compress,180_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 10,ranked 10
Compress,200_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 9,ranked 11
Compress,220_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 29,ranked 23
