project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Lang,380_sigmuid,0.128045761,0.128045761,1,122,0.2,0.128045761,20,20,0.2,20,11,1,1,ranked 15,ranked 17
Lang,400_sigmuid,0.09494471,0.09494471,1,122,0.2,0.09494471,20,20,0.2,20,11,1,1,ranked 18,ranked 11
Lang,420_sigmuid,0.317519892,0.317519892,0,122,0.2,0.317519892,0,0,0,0,11,1,1,ranked 29,ranked 18
Lang,440_sigmuid,0,0,5,122,0.2,0,100,100,1,100,11,1,1,ranked 16,ranked 6
Lang,460_sigmuid,0.024690153,0.024690153,1,122,0.2,0.024690153,20,20,0.2,20,11,1,1,ranked 28,ranked 25
Lang,480_sigmuid,0.09124193,0.09124193,1,122,0.2,0.09124193,20,20,0.2,20,11,1,1,ranked 10,ranked 24
Lang,500_sigmuid,0.047404092,0.047404092,1,122,0.2,0.047404092,20,20,0.2,20,11,1,1,ranked 17,ranked 28
Lang,520_sigmuid,0.106164828,0.106164828,1,122,0.2,0.106164828,20,20,0.2,20,11,1,1,ranked 1,ranked 2
Lang,540_sigmuid,0.152941801,0.152941801,1,122,0.2,0.152941801,20,20,0.2,20,11,1,1,ranked 4,ranked 22
Lang,560_sigmuid,0.264175662,0.264175662,1,122,0.2,0.264175662,20,20,0.2,20,11,1,1,ranked 7,ranked 21
Lang,580_sigmuid,0.0255811,0.0255811,2,122,0.2,0.0255811,40,40,0.4,40,11,1,1,ranked 30,ranked 27
Lang,600_sigmuid,0.121678486,0.121678486,1,122,0.2,0.121678486,20,20,0.2,20,11,1,1,ranked 19,ranked 20
Lang,20_sigmuid,0.143178232,0.143178232,0,112,0.2,0.143178232,0,0,0,0,7,1,1,ranked 2,ranked 3
Lang,40_sigmuid,0.180611939,0.180611939,0,112,0.2,0.180611939,0,0,0,0,7,1,1,ranked 26,ranked 1
Lang,60_sigmuid,0.252526105,0.252526105,0,112,0.2,0.252526105,0,0,0,0,7,1,1,ranked 5,ranked 8
Lang,80_sigmuid,0.268773535,0.268773535,0,112,0.2,0.268773535,0,0,0,0,7,1,1,ranked 8,ranked 15
Lang,100_sigmuid,0.141652786,0.141652786,0,112,0.2,0.141652786,0,0,0,0,7,1,1,ranked 20,ranked 16
Lang,120_sigmuid,0.160044322,0.160044322,0,112,0.2,0.160044322,0,0,0,0,7,1,1,ranked 14,ranked 5
Lang,140_sigmuid,0.110425829,0.110425829,0,112,0.2,0.110425829,0,0,0,0,7,1,1,ranked 22,ranked 26
Lang,160_sigmuid,0.220048379,0.220048379,0,112,0.2,0.220048379,0,0,0,0,7,1,1,ranked 3,ranked 14
Lang,180_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 11,ranked 4
Lang,200_sigmuid,0.167911201,0.167911201,0,112,0.2,0.167911201,0,0,0,0,7,1,1,ranked 9,ranked 19
Lang,220_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 23,ranked 12
Lang,240_sigmuid,0.115429551,0.115429551,1,112,0.2,0.115429551,20,20,0.2,20,7,1,1,ranked 24,ranked 30
Lang,260_sigmuid,0.129677232,0.129677232,1,112,0.2,0.129677232,20,20,0.2,20,7,1,1,ranked 25,ranked 23
Lang,280_sigmuid,0.096892188,0.096892188,1,112,0.2,0.096892188,20,20,0.2,20,7,1,1,ranked 21,ranked 7
Lang,300_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 6,ranked 29
Lang,320_sigmuid,0.165497604,0.165497604,0,112,0.2,0.165497604,0,0,0,0,7,1,1,ranked 27,ranked 9
Lang,340_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 12,ranked 13
Lang,360_sigmuid,0.131342256,0.131342256,1,112,0.2,0.131342256,20,20,0.2,20,7,1,1,ranked 13,ranked 10
Lang,380_sigmuid,0.268868738,0.268868738,0,112,0.2,0.268868738,0,0,0,0,7,1,1,ranked 15,ranked 17
Lang,400_sigmuid,0.185745539,0.185745539,0,112,0.2,0.185745539,0,0,0,0,7,1,1,ranked 18,ranked 11
Lang,420_sigmuid,0.215204652,0.215204652,0,112,0.2,0.215204652,0,0,0,0,7,1,1,ranked 29,ranked 18
Lang,440_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 16,ranked 6
Lang,460_sigmuid,0.13991676,0.13991676,1,112,0.2,0.13991676,20,20,0.2,20,7,1,1,ranked 28,ranked 25
Lang,480_sigmuid,0.236448151,0.236448151,0,112,0.2,0.236448151,0,0,0,0,7,1,1,ranked 10,ranked 24
Lang,500_sigmuid,0.05684808,0.05684808,2,112,0.2,0.05684808,40,40,0.4,40,7,1,1,ranked 17,ranked 28
Lang,520_sigmuid,0.274311633,0.274311633,0,112,0.2,0.274311633,0,0,0,0,7,1,1,ranked 1,ranked 2
Lang,540_sigmuid,0.311280357,0.311280357,0,112,0.2,0.311280357,0,0,0,0,7,1,1,ranked 4,ranked 22
Lang,560_sigmuid,0.283856009,0.283856009,0,112,0.2,0.283856009,0,0,0,0,7,1,1,ranked 7,ranked 21
Lang,580_sigmuid,0,0,5,112,0.2,0,100,100,1,100,7,1,1,ranked 30,ranked 27
Lang,600_sigmuid,0.102557678,0.102557678,2,112,0.2,0.102557678,40,40,0.4,40,7,1,1,ranked 19,ranked 20
Lang,20_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 2,ranked 3
Lang,40_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 26,ranked 1
Lang,60_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 5,ranked 8
Lang,80_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 8,ranked 15
Lang,100_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 20,ranked 16
Lang,120_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 14,ranked 5
Lang,140_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 22,ranked 26
Lang,160_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 3,ranked 14
Lang,180_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 11,ranked 4
Lang,200_sigmuid,0.113631309,0.113631309,0,106,0.2,0.113631309,0,0,0,0,5,1,1,ranked 9,ranked 19
